,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
288,Who was the first ruler of the Holy Roman Empire?,Charlemagne,Charlemagne}.,Y,Y,Y
289,"What is the national park in Utah, northeast of Zion, which is famous for the rock formations in its canyon?",Bryce,Canyonlands}.,N,N,N
290,What is the last name of the criminal who was killed by FBI agents outside of a Chicago movie theater?,Dillinger,Dillinger}.,Y,Y,Y
291,What is the name of the instrument used to measure wind speed?,Anemometer,anemometer}.,Y,Y,Y
292,"What is the last name of the singer who made a hit recording of the song ""Who's Sorry Now?""",Francis,Connie Francis}.,Y,Y,Y
293,Who designed Central Park in New York City?,Frederick Law Olmstead,Frederick Law Olmsted and Calvert Vaux}.,Y,Y,Y
294,The Mayan and Aztec peoples used cocoa beans not only to make a delicious beverage but also as...?,Currency,currency}.,Y,Y,Y
295,Which Bronte sister died of tuberculosis in 1848 and was famously buried in a coffin that was a meager 16 inches (41 cm) wide?,Emily,Emily}.,Y,Y,Y
296,What breed of dog is known for making a yodeling noise instead of barking?,Basenji,Basenji}.,Y,Y,Y
297,What was author George Eliot's real name?,Mary Ann Evans,Mary Ann Evans}.,Y,Y,Y
298,In what geological period did birds evolve?,Jurassic,Jurassic}.,Y,Y,Y
299,Polo consists of 8 periods called what?,Chukkers,chukkers}.,Y,Y,Y
300,With which band was David Johansen the lead singer?,The New York Dolls,New York Dolls}.,Y,Y,Y
301,What does a philomath have a love for?,Learning,mathematics}.,N,N,N
302,What was the title of Dr. Seuss' first book?,And to Think That I Saw It on Mulberry Street,And to Think That I Saw It on Mulberry Street}.,Y,Y,Y
303,What was the name of George of the Jungle's pet elephant?,Shep,Sheila}.,N,N,N
304,What word means the form of something in the form of a spiral or coil?,Helix,helix}.,Y,Y,Y
305,What do you call a verb that does not take a direct object?,Intransitive,intransitive verb}.,Y,Y,Y
306,What is the last name of the candidate who ran as an independent against Reagan and Carter in 1980?,Anderson,Anderson}.,Y,Y,Y
307,What is the name of the brightest star in the sky excluding the sun?,Sirius,Sirius}.,Y,Y,Y
308,What is the last name of the doctor who performed the first successful human heart transplant?,Barnard,Barney}.,Y,N,N
309,What mythical creature did Perseus kill?,Medusa,Medusa}{.,Y,Y,Y
310,Who was the greatest poet of Russia's golden age?,Alexander Pushkin,Alexander Pushkin}.,Y,Y,Y
311,"Who wrote the ""Threepenny Opera""?",Bertolt Brecht,Bertolt Brecht}.,Y,Y,Y
312,What was the first product to have a barcode?,Wrigley gum,1974}.,N,N,N
313,In which Cleveland suburb did actor Paul Newman grow up?,Shaker Heights,Shaker Heights}.,Y,Y,Y
314,"The term ""op-ed"" is a shortened form of which phrase?",Opposite the editorial page,"""opposite the editorial page""}",Y,Y,Y
315,What was the last name of Billy the Kid?,Bonney,Holliday}.,N,N,N
316,"From what musical is the song ""Baubles Bangles And Beads""?",Kismet,"""Kismet""}.",Y,Y,Y
317,What word means lasting only a very brief time?,Ephemeral,brief}.,N,N,N
318,"What is the name of Ulysses Everett McGill's hair pomade of choice in ""O Brother Where Art Thou""?",Dapper Dan,Sweet Baby James}.,N,N,N
319,What philosopher was imprisoned by the British government in 1918 for campaigning against war and conscription?,Bertrand Russell,Bertrand Russell}.,Y,Y,Y
320,The theme tune for 'Monty Python's Flying Circus' was written by which composer?,John Philip Sousa,George Martin}.,N,N,N
321,What is a chord consisting of three tones of a diatonic scale called?,Triad,triad}.,Y,Y,Y
322,What was the name of the U.S. surveillance ship that was attacked by North Vietnam in the Gulf of Tonkin?,USS Maddox,USS Maddox}.,Y,Y,Y
323,What do A. E. Housman's initials stand for?,Alfred Edward,A. E. Housman's initials stand for Alfred Edward Housman}.,Y,Y,Y
324,"In which film did Doris Day sing the Oscar winning song ""Secret Love""?",Calamity Jane,Calamity Jane}.,Y,Y,Y
325,Which first lady initiated the Easter egg roll on the White House lawn?,Lucy Hayes,Rose Cleveland}.,N,N,N
326,"Who is the author of ""Ozymandias""?",Percy Bysshe Shelley,Percy Bysshe Shelley}.,Y,Y,Y
327,What is LL Cool J.'s real name?,James Todd Smith,James Todd Smith}.,Y,Y,Y
328,Aldebaran is the brightest star in which constellation?,Taurus,Taurus}.,Y,Y,Y
329,What do you call a solemn declaration made by a person who conscientiously declines taking an oath?,Affirmation,affirmation}.,Y,Y,Y
330,Who assassinated Mohandas Gandhi?,A Hindu nationalist,Nathuram Godse}.,Y,Y,Y
331,What were the first tennis racket strings made of?,Sheep gut,gut}.,N,Y,Y
332,Myosotis is the latin name for which type of flower?,Forget-Me-Not,Forget-me-not}.,Y,Y,Y
333,What is the world governing body of tennis?,International Tennis Federation,ITF}.,Y,Y,Y
334,"Who was the lead vocalist for 'The Dakotas' during the 1960s?""",Billy J. Kramer,Bob Dylan}.,N,N,N
335,Where were the 1952 Olympics held?,Helsinki,"Helsinki, Finland}.",Y,Y,Y
336,The 1912 Summer Olympics were held in what city?,Stockholm,Stockholm}.,Y,Y,Y
337,"W. Somerset Maugham's 1919 novel ""The Moon and Sixpence"" is based on the life of what artist?",Paul Gauguin,Paul Gauguin}.,Y,Y,Y
338,In which city is the Encyclopedia Britannica published?,Chicago,Chicago}.,Y,Y,Y
339,Who discovered the law of electrolysis?,Michael Faraday,Faraday}.,Y,Y,Y
340,"Which French author's novel ""Germinal"" depicts life in a mining community?",Emile Zola,Emile Zola}.,Y,Y,Y
341,What was the most played song on the radio in the United States during the 20th century?,You've Lost That Lovin' Feelin',"""White Christmas"" by Bing Crosby}.",N,N,N
342,What is Australia's highest mountain?,Mount Kosciuszko,Mount Kosciuszko}.,Y,Y,Y
343,Tony Drago is a snooker professional from which country?,Malta,Malta}{.,Y,Y,Y
344,Who was the first person to admit to practicing witchcraft in Salem?,Tituba,Tituba}.,Y,Y,Y
345,"What is the last name of the artist who painted ""The Persistence of Memory""?",Dali,Dali}.,Y,Y,Y
346,"What is the last name of the author of ""The Agony and the Ecstasy""?",Stone,Hill}.,N,N,N
347,What word means to deposit (something valuable) as a security for money borrowed?,Pawn,pledge}.,N,N,N
348,Jockey Lester Piggott served 3 years in prison for what crime?,Tax evasion,tax evasion}.,Y,Y,Y
349,What is the capital of Guinea-Bissau?,Bissau,Bissau}.,Y,Y,Y
350,"Who patented a burglar proof lock described as ""magic and infallible""?",Linus Yale,Bramah}.,N,N,N
351,What was the first graphical browser for the World Wide Web?,Mosaic,Mosaic}.,Y,Y,Y
352,What is Spike Milligan's real first name?,Terence,Terence}.,Y,Y,Y
353,"Who was the famous actor who played the Swedish Chef's uncle in an episode of ""The Muppet Show""?",Danny Kaye,Orson Welles}.,N,N,N
354,Who became Archbishop of Canterbury in 1980?,Robert Runcie,Robert Runcie}.,Y,Y,Y
355,What opera by Giacomo Puccini was left unfinished at his death?,Turandot,Turandot}.,Y,Y,Y
356,Which Cleveland mayor was the first African American mayor of a major U.S. city?,Carl Stokes,Carl Stokes}.,Y,Y,Y
357,What is the largest known butterfly?,Queen Alexandra's Birdwing,Queen Alexandra's Birdwing}.,Y,Y,Y
358,Who ruled Jerusalem from 1099 to 1187 CE?,European Crusaders,Crusaders}{}.,Y,Y,Y
359,Name the title character of a popular rap-themed video game that was originally released on the Sony PlayStation in 1996.,PaRappa the Rapper,Crash Bandicoot}.,N,N,N
360,What was the first rap song to hit number one on the Billboard Hot 100 chart?,Ice Ice Baby,"""Rapper's Delight"" by The Sugarhill Gang in 1979}.",N,N,N
361,Which British city was named Deva by the Romans?,Chester,Chester}.,Y,Y,Y
362,"Who wrote the 1859 novel ""Oblomov"" whose lazy and daydreaming titular character satirizes the contemporary Russian nobility?",Ivan Goncharov,Ivan Goncharov}.,Y,Y,Y
363,The ice-cream cone originates from what American state?),Missouri,California}.,N,N,N
364,What does a brandophile collect?,Cigar bands,brand logos}.,N,N,N
365,Which baseball player holds the record for most professional hits across all baseball leagues?,Ichiro Suzuki,Ruth}.,N,N,N
366,Who received the 1951 Nobel prize in physics?,Ernest Walton,J. Robert Oppenheimer}.,N,N,N
367,What is the name for Earth on the Little Prince's planet?,Asteroid MU-330,Blamont}.,N,?,?
368,What is the name given to the short tail of a rabbit?,Scut,tail}.,N,N,N
369,What is the last name of the discoverer of the vaccination for smallpox?,Jenner,Jenner}.,Y,Y,Y
370,"What is the last name of the poet who wrote the line ""Into each life a little rain must fall""?",Longfellow,Hughes}.,N,N,N
371,What do you call the weapon used by Indians and gauchos of South America to entangle the legs of cattle and other animals?,Bola,lasso}.,N,N,N
372,What school did Billy Bunter attend?,Greyfriars,Greyfriars}.,Y,Y,Y
373,Who is the patron saint of Armenia?,St. Gregory,Garabet}.,N,N,N
374,What is the name for a curry made of spinach and cheese?,Palak Paneer,Palak Paneer}.,Y,Y,Y
375,Who was Australia's first prime minister?,Edmund Barton,Edmund Barton}.,Y,Y,Y
376,What is caterpillar waste called?,Frass,compost},N,N,N
377,What is the basic unit of currency for Myanmar?,Kyat,Kyat}.,Y,Y,Y
378,What Latin American author wrote in green ink?,Pablo Neruda,Juan Rulfo}.,N,N,N
379,Who is the Hindu god associated with rain?,Indra,Indra}.,Y,Y,Y
380,Gwendolyn Brooks won a Pulitzer in 1950 for which book of poems?,Annie Allen,"""Annie Allen""}.",Y,Y,Y
381,Who invented the aerosol spray can?,Erik Rotheim,Lysle E. Buell}.,N,N,N
382,"Who is the only one of Milton's contemporaries to be mentioned by name in""Paradise Lost""?",Galileo,John Milton}.,N,N,N
383,What type of Cubism incorporated pieces of newspaper?,Synthetic Cubism,Picasso's Guernica}.,N,N,N
384,"Who sang ""Amityville House On The Hill""?",Lovebug Starski,Donny Osmond}.,N,N,N
385,Which German duo have sold over 85 million records?,Modern Talking,Rammstein}.,N,N,N
386,In which British national daily newspaper does Rupert The Bear appear?,The Daily Express,The Daily Express}.,Y,Y,Y
387,What is the tallest mountain in Iran?,Mount Damavand,Damavand}.,Y,Y,Y
388,What was the name of William Wordsworth's sister?,Dorothy,Dorothy}.,Y,Y,Y
389,Which team won the first World Series in 1903?,Boston Americans,Pirates}.,N,N,N
390,What television talent show did Mary Hopkin win?,Opportunity Knocks,Opportunity Knocks}.,Y,Y,Y
391,What is the name of the woman Romeo is infatuated with before he meets Juliet?,Rosaline,Rosaline}.,Y,Y,Y
392,Which Suffolk town was the birthplace of Benjamin Britten?,Lowestoft,Lowestoft}.,Y,Y,Y
393,What liqueur goes into making a 'Snowball' cocktail?,Advocaat,Vodka and Grenadine}.,N,N,N
394,Alan McGee signed Oasis to which label in 1993?,Creation,Creation Records}.,Y,Y,Y
395,What is the last name of the twenty-first U.S. President?,Arthur,Harding}.,N,N,N
396,What is the last name of the man who supposedly killed Jesse James?,Ford,Howard}.,N,N,N
397,What is the last name of the First American author to win the Nobel Prize for Literature?,Lewis,Faulkner}.,N,N,N
398,What was the name of the nuclear submarine that sunk in the Atlantic in 1963?,Thresher,Thresher}.,Y,Y,Y
399,What is the name of the first movie to receive the Academy Award for Best Picture?,Wings,Wings}.,Y,Y,Y
400,What is the name of a number two wood in golf?,Brassie,2-wood}.,N,N,N
401,What is the first-person plural pronoun in Hindi?,Hum,hum},Y,Y,Y
402,"Who dubbed Australia ""the lucky country""?",Donald Horne,Donald Horne}.,Y,Y,Y
403,Which Pulitzer Prize winner has won more than twice?,Robert Frost,2},N,N,N
404,"What was the first newspaper to utilize advertisements for revenue and the ""penny paper"" format?",The Sun,New York Daily News}{.,N,N,N
405,What is the capital of Burundi?,Bujumbura,Bujumbura}.,Y,Y,Y
406,Which country won the first women's Olympic handball gold medal in 1976?,The Soviet Union,Denmark}.,N,N,N
407,A sufferer from Boanthropy believes he is what?,An ox,a cow}.,N,Y,Y
408,Which animal has the widest hearing range?,Dolphin,Elephant}.,N,N,N
409,What is the name of a dried legume?,Pulse,Lima bean}.,N,N,N
410,"What was the name of Grotbags' pet in the TV show ""Emu's World""?",Croc,Grotbags},N,N,N
411,"Who replaced Betty Boothroyd as ""Speaker of the House of Commons""?",Michael Martin,Bernard Weatherill}.,N,N,N
412,Which mountain range runs along the south shore of the Caspian Sea?,Elburz,Elburz Mountains}.,Y,Y,Y
413,What is the meaning of the name Himalaya in Sanskrit?,Abode of snow,Snowy Mountain}{/INST},N,N,N
414,What was the first Arcade game ever released?,Computer Space,Computer Space},Y,Y,Y
415,Which branch of physics is particularly useful in designing bridges?,Statics,Mechanics}.,N,N,N
416,Who invented the Christmas Cracker?,Tom Smith,Thomas Smith}.,Y,Y,Y
417,What was raced in the first competitive event at the Indianapolis Motor Speedway?,Balloons,cars}.,N,N,N
418,What do you call the accumulation of earth and stones carried and finally deposited by a glacier?,Moraine,morain}.,Y,Y,Y
419,What is the name of the baseball player with the highest lifetime batting average in the major leagues?,Cobb,Ty Cobb}.,Y,Y,Y
420,"What is the last name of the man who wrote the poem ""It Couldn't Be Done""?",Guest,Edison}.,N,N,N
