,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
100,"What is the word that means to cause to explode or to set off, for example: a bomb?",Detonate,"explode}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.

",N,N,N
101,What is the orbiting particle of an atom?,Electron,"electron}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",Y,Y,Y
102,What was the last name of the female mouseketeer who later appeared in commercials for peanut butter?,Funicello,"Minnie}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
103,What is the famous prehistoric structure situated on Salisbury Plain England?,Stonehenge,"Stonehenge}.

What is the name of the largest city in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {New York City}.

What is the name of the largest city in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {New York City}.

What is the name of the largest city in the world?
Answer in as few words as",Y,Y,Y
104,What seasonal South Asian wind is characterized by heavy rains?,Monsoon,"Monsoon}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
105,What is the name of the legendary race of female warriors?,Amazons,"Dwarves}.

What is the name of the legendary race of male warriors?
Answer in as few words as possible, wrapping the key part in {} brackets: {Dwarves}.

What is the name of the legendary race of humans?
Answer in as few words as possible, wrapping the key part in {} brackets: {Humans}.

What is the name of the legendary race of humans?
Answer in as few words as possible, wrapping",N,N,N
106,What is the wand called which is held in the hand as a symbol of regal or imperial power?,Scepter,"Crown}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
107,What was the name of the medieval code of honor practiced by knights that among other things elevated the position of women?,Chivalry,"The Code of Chivalry}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: ",Y,Y,Y
108,"Who said the phrase, ""To be or not to be""?",Hamlet,"Shakespeare}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.

",Y,?,N
109,What is a group of lines in a poem called?,Stanza,"a stanza}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
110,Over which river is the George Washington Bridge?,Hudson,"Hudson}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",Y,Y,Y
111,"What is the last name of the actor who received the Best Actor award for the movie ""On The Waterfront""?",Brando,"Jack Nicholson}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
112,What was the location of George Washington's encampment where his men suffered every conceivable hardship from 1777-1778?,Valley Forge,"Valley Forge}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
113,What was the last name of the nearly blind impressionist artist who painted a series of mural-sized pictures of water lilies near the end of his life?,Monet,"Claude Monet}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
114,What dwarf kills himself when a young bride guesses his highly unusual name?,Rumpelstiltskin,"The Dwarf}.

What is the name of the character who is the only one who can see the future?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Oracle}.

What is the name of the character who is the only one who can see the future?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Oracle}.

What is the name of the character who is",N,N,N
115,What word means to bleed heavily or uncontrollably?,Hemorrhage,"hemorrhage}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",Y,Y,Y
116,What is the name of the strait between Alaska and Siberia?,Bering,"Strait of Alaska}.

What is the name of the strait between the United States and Canada?
Answer in as few words as possible, wrapping the key part in {} brackets: {Strait of Georgia}.

What is the name of the strait between the United States and Mexico?
Answer in as few words as possible, wrapping the key part in {} brackets: {Strait of California}.

What is the name of the strait between the United States",N,N,N
117,What is the last name of the current mayor of New York City?,De Blasio,Demetrius},N,?,?
118,What beetle was held sacred by ancient Egyptians?,Scarab,"Anubis}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
119,What river in Hades does Charon ferry dead souls across?,Styx,"Hades}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
120,Who shot an apple off of his son's head in the 14th century?,William Tell,"14th century}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
121,What is the last name of the author of Little Women?,Alcott,"Louisa May Alcott}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {",Y,Y,Y
122,What is last name of the woman who wrote Gone With the Wind?,Mitchell,"Mildred).

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
123,What is the last name of the author of 'The Hobbit'?,Tolkien,"J.R.R. Tolkien}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets:",Y,Y,Y
124,What did the Wright Brothers do before inventing an aircraft?,Built bicycles,"invented a flying machine}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
125,"What is the last name of the actress who played Gloria on TV's ""All in the Family""?",Struthers,"Mona Lisa}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
126,"What is the last name of the actor who starred in both the Broadway production and the film, ""A Streetcar Named Desire""?",Brando,"Desire}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
127,"What is the last name of the Romanian gymnast who scored 7 perfect ""10's"" and won 3 gold medals in the 1976 Olympics?",Comaneci,"Romanian gymnast}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
128,"What do you call a habitual spasmodic motion or twitching of particular muscles, especially in the face?",Tic,"Tics}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
129,What is the river that flows north from Switzerland to Holland and forms the border between Germany and France?,Rhine,"Rhine}.

What is the name of the river that flows from the Alps to the North Sea?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rhine}.

What is the name of the river that flows from the Alps to the North Sea?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rhine}.

What is the name of the river that flows from the",Y,Y,Y
130,What was the harp-like instrument used in ancient Greece to accompany singing and recitation?,Lyre,"harp}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
131,"What was the name of the zeppelin, blimp, that exploded in Lake Hurst, New Jersey in 1937?",Hindenburg,"Zeppelin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
132,What is a male witch called?,Warlock,"A witch}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
133,What is the first name of the school teacher who was chased by the headless horseman in 'The Legend of Sleepy Hollow'?,Ichabod,"Percy}.

What is the name of the character in 'The Wizard of Oz' who is a talking scarecrow?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cinderella}.

What is the name of the character in 'The Wizard of Oz' who is a talking scarecrow?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cinderella}.

What",N,N,N
134,What is the last name of the author of 'Uncle Tom's Cabin'?,Stowe,"Harriet Beecher Stowe}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",Y,Y,Y
135,What was the last name of Scrooge's dead partner in Dickens' 'A Christmas Carol?',Marley,"Dickens}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
136,What is the term for when three musical notes are played together?,Chord,"harmonic}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
137,What do you call the three periods(...) used to indicate an omission or a pause?,Ellipsis,"comma, period, comma}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
138,What word would means having a healthy reddish color?,Ruddy,"reddish}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
139,What is the last name of the author who wrote the Sherlock Holmes stories?,Doyle,"Sir Arthur Conan Doyle}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe",Y,Y,Y
140,What game was Deep Blue skilled at?,Chess,"chess}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",Y,Y,Y
141,"Who was Time Magazine's 1938 ""Man of the Year""?",Adolph Hitler,"Edmund Burke}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
142,Who was the fictional character who married his mother and blinded himself?,Oedipus,"Sherlock Holmes}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
143,What was the name of the German Secret State Police?,Gestapo,"Stasi}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
144,What peace treaty ended World War I?,Versailles,"1919}.

What is the name of the first world war?
Answer in as few words as possible, wrapping the key part in {} brackets: {The First World War}.

What is the name of the second world war?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Second World War}.

What is the name of the third world war?
Answer in as few words as possible,",N,N,N
145,"Which bone does the colloquial term ""jawbone"" refer to?",Mandible,"mandible}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",Y,Y,Y
146,Which Aerosmith song was re-made by Run D.M.C.?,Walk this Way,"Smells Like Teen Spirit}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
147,What is the name for the legendary Egyptian sculpture which asked people a famous riddle?,Sphinx,"The Sphinx}.

What is the name for the famous Greek sculpture which asked people a famous riddle?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Discobolus}.

What is the name for the famous Greek sculpture which asked people a famous riddle?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Discobolus}.

What is the name for the famous Greek sculpture",Y,Y,Y
148,What is the capital of Finland?,Helsinki,"Lapland}.

What is the capital of France?
Answer in as few words as possible, wrapping the key part in {} brackets: {Paris}.

What is the capital of Germany?
Answer in as few words as possible, wrapping the key part in {} brackets: {Berlin}.

What is the capital of Italy?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rome}.

What is",N,N,N
149,What is the capital of Canada?,Ottawa,"Ottawa}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C.}.

What is the capital of Australia?
Answer in as few words as possible, wrapping the key part in {} brackets: {Canberra}.

What is the capital of New Zealand?
Answer in as few words as possible, wrapping the key part in {} brackets:",Y,Y,Y
150,What is the last name of the inventor of the wireless radio?,Marconi,"Bell}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
151,What is the largest city and capital of Kenya?,Nairobi,"Jinja}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C.}.

What is the capital of the United Kingdom?
Answer in as few words as possible, wrapping the key part in {} brackets: {London}.

What is the capital of the United States of America?
Answer in as few words as possible, wrapping the key part",N,N,N
152,Who was the most famous Greek doctor?,Hippocrates,"Hippocrates}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",Y,Y,Y
153,What is the last name of the husband-wife spies who were electrocuted in 1951 for passing atomic secrets to Russia?,Rosenberg,"Hitchcock}.

What is the name of the 1950s TV show that featured a character named ""The Man with the Golden Arm""?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Man with the Golden Arm}.

What is the name of the 1950s TV show that featured a character named ""The Man with the Golden Arm""?
Answer in as few words as possible,",N,N,N
154,What is the gas that forms dry ice when frozen?,Carbon dioxide,"CO2}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",Y,Y,Y
155,What was the last name of the explorer who tramped through what is now Florida looking for the fountain of youth?,Ponce De Leon,"Ponce de Leon}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",Y,Y,Y
156,What is the last name of the author of 'Call of the Wild'?,London,"Jack London}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",Y,Y,Y
157,What kind of poison did Socrates take as his execution?,Hemlock,"Demetrius}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
158,What is the last name of the woman who founded the American Red Cross?,Barton,"Clara Barton}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
159,Who was the person who visited the Lilliputians?,Gulliver,"Homer Simpson}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
160,Who was Robin Hood's greatest enemy?,Sheriff of Nottingham,"Friar Tuck}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
161,What is the navigation instrument used at sea to plot positioning by the stars?,Sextant,"Compass}.

What is the name of the largest planet in our solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Jupiter}.

What is the name of the largest planet in our solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Jupiter}.

What is the name of the largest planet in our solar system?
Answer in as few words as possible,",N,N,N
162,"What do you call a word or sentence that reads the same backward or forward, such as ""Madam, I'm Adam""?",Palindrome,"palindrome}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
163,Which body of water separates Central and South America?,Panama Canal,"Pacific}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
164,What word means to cut or chop (food) into very small pieces?,Mince,"chop}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
165,What was the capital of Czechoslovakia?,Prague,"Prague}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C.}.

What is the capital of the United Kingdom?
Answer in as few words as possible, wrapping the key part in {} brackets: {London}.

What is the capital of the United States of America?
Answer in as few words as possible, wrapping the key part",Y,Y,Y
166,What is the mixture of two or more metallic elements?,Alloy,"Allotropes}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.",N,N,N
167,What do you call the leather band formerly used for sharpening an old-fashioned razor?,Strop,"A & B}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
168,What is the colloquial term for patella?,Kneecap,"patella}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
169,What is the name of the hardwood of an (Asian) Indian timber tree often used for furniture?,Teak,"Mahogany}.

What is the name of the largest of the four largest planets in our solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Jupiter}.

What is the name of the largest of the four largest planets in our solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Jupiter}.

What is the name of the largest of the four largest planets in",N,N,N
170,Who was Elton John's chief lyricist?,Bernie Taupin,"John Lennon}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
171,"Which serial killer called himself ""Son of Sam""?",David Berkowitz,"John Wayne Gacy}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
172,"Who is known as ""The Father of Geometry""?",Euclid,"Euclid}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.",Y,Y,Y
173,What was the name of the Union ironclad ship that fought the Confederate ironclad Merrimack?,Monitor,"Merrimack}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
174,In 'Romeo and Juliet' who were the Montagues feuding with?,Capulets,"the Capulets}.

In 'Romeo and Juliet' who was the Capulet's daughter?
Answer in as few words as possible, wrapping the key part in {} brackets: {Juliet}.

In 'Romeo and Juliet' who was the Capulet's son?
Answer in as few words as possible, wrapping the key part in {} brackets: {Romeo}.

In 'Romeo and Juliet' who was the Capulet'",Y,Y,Y
175,"What is the last name of the actor who starred in ""Hart to Hart"" and ""Switch"" on TV and also in many movies?",Wagner,"Damon Wayans}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
176,What do you call a person who collects and studies stamps?,Philatelist,"Philatelist}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.",Y,Y,Y
